,Station_ID,P_Start,P_End,Num_Days
664,460674,2018-07-30,2018-07-30,1
665,460675,2018-08-07,2018-08-07,1
666,460676,2018-08-11,2018-08-11,1
667,460677,2019-08-17,2019-08-17,1
668,460678,2019-08-08,2019-08-08,1
669,460679,2018-07-15,2018-07-15,1
670,460680,2017-08-20,2017-08-20,1
671,460681,2017-07-12,2017-07-12,1
672,460682,2017-08-13,2017-08-13,1
673,460683,2017-08-06,2017-08-06,1
674,460684,2017-08-17,2017-08-17,1
675,460685,2017-07-16,2017-07-16,1
676,460686,2018-08-27,2018-08-27,1
677,460687,2018-08-11,2018-08-11,1
678,460688,2017-07-29,2017-07-29,1
679,460689,2017-07-21,2017-07-21,1
680,460690,2019-07-19,2019-07-19,1
681,460691,2017-08-21,2017-08-21,1
682,460692,2017-08-11,2017-08-11,1
683,460693,2019-07-02,2019-07-02,1
684,460694,2017-07-19,2017-07-19,1
685,460695,2018-07-13,2018-07-13,1
686,460696,2017-08-24,2017-08-24,1
687,460697,2018-07-15,2018-07-15,1
688,460698,2018-07-27,2018-07-27,1
689,460699,2018-08-20,2018-08-20,1
690,460700,2018-07-01,2018-07-01,1
691,460701,2018-07-20,2018-07-20,1
692,460702,2017-08-25,2017-08-25,1
693,460703,2018-08-14,2018-08-14,1
694,460704,2017-08-22,2017-08-22,1
695,460705,2018-08-27,2018-08-27,1
696,460706,2018-08-26,2018-08-26,1
697,460707,2017-08-30,2017-08-30,1
698,460708,2018-08-06,2018-08-06,1
699,460709,2018-07-15,2018-07-15,1
700,460710,2019-07-29,2019-07-29,1
701,460711,2018-07-20,2018-07-20,1
702,460712,2019-08-11,2019-08-11,1
703,460713,2017-07-18,2017-07-18,1
704,460714,2018-07-24,2018-07-24,1
705,460715,2017-07-25,2017-07-25,1
706,460716,2017-08-31,2017-08-31,1
707,460717,2017-07-10,2017-07-10,1
708,460718,2019-08-10,2019-08-10,1
709,460719,2018-08-16,2018-08-16,1
710,460720,2018-08-09,2018-08-09,1
711,460721,2019-07-07,2019-07-07,1
712,460722,2017-08-22,2017-08-22,1
713,460723,2019-07-21,2019-07-21,1
714,460724,2017-07-21,2017-07-21,1
715,460725,2017-07-10,2017-07-10,1
716,460726,2019-08-17,2019-08-17,1
717,460727,2019-08-24,2019-08-24,1
718,460728,2018-07-29,2018-07-29,1
719,460729,2018-08-03,2018-08-03,1
720,460730,2017-08-10,2017-08-10,1
721,460731,2019-07-08,2019-07-08,1
722,460732,2019-08-17,2019-08-17,1
723,460733,2017-08-18,2017-08-18,1
724,460734,2019-07-25,2019-07-25,1
725,460735,2019-07-02,2019-07-02,1
726,460736,2019-07-19,2019-07-19,1
727,460737,2018-07-06,2018-07-06,1
728,460738,2017-08-27,2017-08-27,1
729,460739,2018-08-07,2018-08-07,1
730,460740,2017-08-21,2017-08-21,1
731,460741,2017-08-03,2017-08-03,1
732,460742,2018-08-26,2018-08-26,1
733,460743,2019-07-16,2019-07-16,1
734,460744,2019-08-22,2019-08-22,1
735,460745,2019-06-30,2019-06-30,1
736,460746,2017-09-12,2017-09-12,1
737,460747,2018-08-02,2018-08-02,1
738,460748,2018-08-26,2018-08-26,1
739,460749,2018-08-11,2018-08-11,1
740,460750,2017-07-30,2017-07-30,1
741,460751,2019-08-10,2019-08-10,1
742,460752,2019-07-08,2019-07-08,1
743,460753,2018-07-21,2018-07-21,1
744,460754,2018-07-29,2018-07-29,1
745,460755,2019-07-16,2019-07-16,1
746,460756,2017-07-23,2017-07-23,1
747,460757,2018-08-05,2018-08-05,1
748,460758,2019-07-22,2019-07-22,1
749,460759,2019-07-07,2019-07-07,1
750,460760,2019-08-26,2019-08-26,1
751,460761,2017-08-24,2017-08-24,1
752,460762,2017-07-14,2017-07-14,1
753,460763,2019-07-19,2019-07-19,1
754,460764,2018-08-13,2018-08-13,1
755,460765,2019-07-05,2019-07-05,1
756,460766,2019-08-26,2019-08-26,1
757,460767,2019-08-05,2019-08-05,1
758,460768,2017-08-19,2017-08-19,1
759,460769,2017-08-01,2017-08-01,1
760,460770,2019-07-01,2019-07-01,1
761,460771,2019-07-26,2019-07-26,1
762,460772,2019-08-26,2019-08-26,1
763,460773,2017-08-20,2017-08-20,1
764,460774,2018-08-17,2018-08-17,1
765,460775,2018-08-08,2018-08-08,1
766,460776,2019-08-08,2019-08-08,1
767,460777,2018-08-10,2018-08-10,1
768,460778,2019-08-20,2019-08-20,1
769,460779,2019-07-01,2019-07-01,1
770,460780,2017-07-12,2017-07-12,1
771,460781,2017-07-27,2017-07-27,1
772,460782,2018-08-19,2018-08-19,1
773,460783,2019-07-08,2019-07-08,1
774,460784,2018-08-17,2018-08-17,1
775,460785,2018-07-27,2018-07-27,1
776,460786,2017-08-17,2017-08-17,1
777,460787,2019-08-25,2019-08-25,1
778,460788,2017-08-04,2017-08-04,1
779,460789,2018-08-21,2018-08-21,1
780,460790,2019-08-23,2019-08-23,1
781,460791,2017-08-21,2017-08-21,1
782,460792,2017-07-12,2017-07-12,1
783,460793,2017-07-20,2017-07-20,1
784,460794,2017-08-05,2017-08-05,1
785,460795,2019-06-29,2019-06-29,1
786,460796,2017-08-13,2017-08-13,1
787,460797,2017-08-07,2017-08-07,1
788,460798,2018-07-27,2018-07-27,1
789,460799,2019-07-17,2019-07-17,1
790,460800,2017-08-18,2017-08-18,1
791,460801,2017-07-15,2017-07-15,1
792,460802,2017-07-29,2017-07-29,1
793,460803,2019-07-21,2019-07-21,1
794,460804,2017-07-23,2017-07-23,1
795,460805,2019-07-15,2019-07-15,1
796,460806,2017-08-01,2017-08-01,1
797,460807,2019-07-01,2019-07-01,1
798,460808,2018-08-17,2018-08-17,1
799,460809,2019-06-30,2019-06-30,1
800,460810,2018-07-28,2018-07-28,1
801,460811,2018-07-09,2018-07-09,1
802,460812,2017-08-15,2017-08-15,1
803,460813,2019-08-18,2019-08-18,1
804,460814,2017-07-28,2017-07-28,1
805,460815,2018-08-24,2018-08-24,1
806,460816,2018-07-27,2018-07-27,1
807,460817,2019-07-27,2019-07-27,1
808,460818,2019-08-20,2019-08-20,1
809,460819,2019-08-16,2019-08-16,1
810,460820,2017-07-28,2017-07-28,1
811,460821,2018-08-09,2018-08-09,1
812,460822,2017-07-15,2017-07-15,1
813,460823,2018-07-26,2018-07-26,1
814,460824,2019-08-01,2019-08-01,1
815,460825,2017-07-16,2017-07-16,1
816,460826,2019-08-19,2019-08-19,1
817,460827,2017-09-07,2017-09-07,1
818,460828,2019-07-28,2019-07-28,1
819,460829,2017-08-26,2017-08-26,1
820,460830,2017-07-23,2017-07-23,1
821,460831,2019-07-14,2019-07-14,1
822,460832,2019-07-15,2019-07-15,1
823,460833,2017-09-05,2017-09-05,1
824,460834,2018-08-13,2018-08-13,1
825,460835,2018-08-11,2018-08-11,1
826,460836,2019-07-08,2019-07-08,1
827,460837,2019-07-27,2019-07-27,1
828,460838,2018-07-06,2018-07-06,1
829,460839,2019-06-30,2019-06-30,1
830,460840,2019-07-09,2019-07-09,1
831,460841,2017-09-01,2017-09-01,1
832,460842,2017-07-31,2017-07-31,1
833,460843,2018-08-19,2018-08-19,1
834,460844,2018-07-03,2018-07-03,1
835,460845,2019-08-07,2019-08-07,1
836,460846,2019-07-09,2019-07-09,1
837,460847,2017-07-13,2017-07-13,1
838,460848,2018-07-24,2018-07-24,1
839,460849,2018-08-02,2018-08-02,1
840,460850,2018-08-10,2018-08-10,1
841,460851,2019-06-29,2019-06-29,1
842,460852,2019-07-02,2019-07-02,1
843,460853,2018-08-03,2018-08-03,1
844,460854,2018-08-05,2018-08-05,1
845,460855,2017-08-05,2017-08-05,1
846,460856,2019-08-14,2019-08-14,1
847,460857,2019-08-24,2019-08-24,1
848,460858,2019-08-11,2019-08-11,1
