,Station_ID,P_Start,P_End,Num_Days
3300,178806,2003-04-03,2003-04-03,1
3301,178806,2005-04-13,2005-04-13,1
3302,178806,2006-04-05,2006-04-05,1
3303,178806,2010-04-18,2010-04-18,1
3304,178806,2018-05-24,2018-05-24,1
3305,178809,2012-02-16,2012-02-16,1
3306,178810,2001-04-03,2001-04-03,1
3307,178810,2003-04-01,2003-04-01,1
3308,178810,2005-04-14,2005-04-14,1
3309,178810,2008-04-04,2008-04-04,1
3310,178810,2010-04-19,2010-04-19,1
3311,178810,2013-04-09,2013-04-09,1
3312,178810,2013-08-28,2013-08-28,1
3313,178810,2015-04-23,2015-04-23,1
3314,178810,2016-04-28,2016-04-28,1
3315,178810,2017-04-21,2017-04-21,1
3316,178810,2018-05-22,2018-05-22,1
3317,178810,2022-04-24,2022-04-24,1
3318,178810,2022-08-11,2022-08-11,1
3319,178812,2017-03-10,2017-03-10,1
3320,178815,2004-05-09,2004-05-09,1
3321,178815,2009-05-10,2009-05-10,1
3322,178815,2014-05-12,2014-05-12,1
3323,178815,2017-05-22,2017-05-22,1
3324,178816,2005-08-30,2005-08-30,1
3325,178818,2017-04-10,2017-04-10,1
3326,178818,2019-05-03,2019-05-03,1
3327,178819,2001-04-04,2001-04-04,1
3328,178819,2003-04-02,2003-04-02,1
3329,178819,2005-04-13,2005-04-13,1
3330,178819,2005-08-31,2005-08-31,1
3331,178819,2006-04-06,2006-04-06,1
3332,178819,2008-04-03,2008-04-03,1
3333,178819,2012-04-19,2012-04-19,1
3334,178819,2013-04-10,2013-04-10,1
3335,178819,2013-08-28,2013-08-28,1
3336,178819,2015-04-23,2015-04-23,1
3337,178819,2015-07-30,2015-07-30,1
3338,178819,2017-04-20,2017-04-20,1
3339,178819,2018-05-23,2018-05-23,1
3340,178819,2022-04-23,2022-04-23,1
3341,178820,2003-04-01,2003-04-01,1
3342,178820,2005-04-15,2005-04-15,1
3343,178820,2008-04-01,2008-04-01,1
3344,178820,2011-04-06,2011-04-06,1
3345,178820,2013-04-17,2013-04-17,1
3346,178820,2013-08-27,2013-08-27,1
3347,178820,2015-04-21,2015-04-21,1
3348,178820,2015-07-31,2015-07-31,1
3349,178820,2016-04-29,2016-04-29,1
3350,178820,2017-04-22,2017-04-22,1
3351,178820,2018-05-24,2018-05-24,1
3352,178820,2022-04-25,2022-04-25,1
3353,178822,2003-05-17,2003-05-17,1
3354,178822,2005-05-28,2005-05-28,1
3355,178822,2011-05-20,2011-05-20,1
3356,178822,2013-05-16,2013-05-16,1
3357,178822,2016-05-27,2016-05-27,1
3358,178823,2001-05-12,2001-05-12,1
3359,178823,2003-05-18,2003-05-18,1
3360,178823,2008-05-09,2008-05-09,1
3361,178823,2013-05-19,2013-05-19,1
3362,178825,2003-05-18,2003-05-18,1
3363,178825,2005-05-31,2005-05-31,1
3364,178825,2008-05-08,2008-05-08,1
3365,178825,2011-05-12,2011-05-12,1
3366,178825,2013-05-20,2013-05-20,1
3367,178825,2016-05-31,2016-05-31,1
3368,178825,2019-05-25,2019-05-25,1
3369,178826,2001-04-04,2001-04-04,1
3370,178826,2003-04-02,2003-04-02,1
3371,178826,2005-04-14,2005-04-14,1
3372,178826,2008-04-04,2008-04-04,1
3373,178826,2012-04-19,2012-04-19,1
3374,178826,2013-04-09,2013-04-09,1
3375,178826,2016-04-28,2016-04-28,1
3376,178826,2022-04-24,2022-04-24,1
3377,178828,2002-04-17,2002-04-17,1
3378,178828,2004-04-22,2004-04-22,1
3379,178828,2006-04-26,2006-04-26,1
3380,178828,2007-04-18,2007-04-18,1
3381,178828,2008-02-15,2008-02-15,1
3382,178828,2009-04-23,2009-04-23,1
3383,178828,2012-02-15,2012-02-15,1
3384,178828,2012-05-08,2012-05-08,1
3385,178828,2012-07-25,2012-07-25,1
3386,178828,2013-04-23,2013-04-23,1
3387,178828,2013-07-30,2013-07-30,1
3388,178828,2014-07-23,2014-07-23,1
3389,178828,2015-04-30,2015-04-30,1
3390,178828,2015-07-22,2015-07-22,1
3391,178828,2016-07-12,2016-07-12,1
3392,178828,2017-05-10,2017-05-10,1
3393,178828,2017-08-01,2017-08-01,1
3394,178828,2019-05-07,2019-05-07,1
3395,178828,2022-08-17,2022-08-17,1
3396,178830,2007-05-09,2007-05-09,1
3397,178830,2009-05-11,2009-05-11,1
3398,178830,2014-05-11,2014-05-11,1
3399,178831,2004-05-05,2004-05-05,1
3400,178831,2009-05-07,2009-05-07,1
3401,178831,2014-05-09,2014-05-09,1
3402,178831,2017-05-18,2017-05-18,1
3403,178832,2007-05-11,2007-05-11,1
3404,178833,2007-05-08,2007-05-08,1
3405,178834,2001-04-03,2001-04-03,1
3406,178834,2003-04-01,2003-04-01,1
3407,178834,2005-04-15,2005-04-15,1
3408,178834,2005-08-30,2005-08-30,1
3409,178834,2006-04-08,2006-04-08,1
3410,178834,2008-04-01,2008-04-01,1
3411,178834,2012-04-20,2012-04-20,1
3412,178834,2013-04-09,2013-04-09,1
3413,178834,2013-08-27,2013-08-27,1
3414,178834,2016-04-29,2016-04-29,1
3415,178834,2017-04-21,2017-04-21,1
3416,178834,2018-05-21,2018-05-21,1
3417,178834,2022-04-26,2022-04-26,1
3418,178836,2001-04-06,2001-04-06,1
3419,178836,2003-04-04,2003-04-04,1
3420,178836,2005-04-12,2005-04-12,1
3421,178836,2006-04-04,2006-04-04,1
3422,178836,2015-04-21,2015-04-21,1
3423,178836,2017-04-22,2017-04-22,1
3424,178836,2022-04-19,2022-04-19,1
3425,178838,2004-04-20,2004-04-20,1
3426,178838,2006-04-25,2006-04-25,1
3427,178838,2009-04-24,2009-04-24,1
3428,178838,2012-05-04,2012-05-04,1
3429,178838,2012-07-26,2012-07-26,1
3430,178838,2013-04-22,2013-04-22,1
3431,178838,2013-08-06,2013-08-06,1
3432,178838,2014-04-28,2014-04-28,1
3433,178838,2014-07-24,2014-07-24,1
3434,178838,2015-04-27,2015-04-27,1
3435,178838,2016-05-09,2016-05-09,1
3436,178838,2016-07-14,2016-07-14,1
3437,178838,2017-05-08,2017-05-08,1
3438,178838,2017-08-02,2017-08-02,1
3439,178838,2019-05-08,2019-05-08,1
3440,178839,2001-04-05,2001-04-05,1
3441,178839,2005-04-13,2005-04-13,1
3442,178839,2005-09-01,2005-09-01,1
3443,178839,2006-04-06,2006-04-06,1
3444,178839,2008-04-03,2008-04-03,1
3445,178839,2010-04-16,2010-04-16,1
3446,178839,2012-04-18,2012-04-18,1
3447,178839,2013-04-11,2013-04-11,1
3448,178839,2013-08-29,2013-08-29,1
3449,178839,2015-04-22,2015-04-22,1
3450,178839,2015-07-29,2015-07-29,1
3451,178839,2016-04-27,2016-04-27,1
3452,178839,2017-04-20,2017-04-20,1
3453,178839,2022-04-23,2022-04-23,1
3454,178840,2017-06-10,2017-06-10,1
3455,178841,2019-05-02,2019-05-02,1
3456,178842,2001-04-06,2001-04-06,1
3457,178842,2003-04-04,2003-04-04,1
3458,178842,2005-04-12,2005-04-12,1
3459,178842,2005-08-29,2005-08-29,1
3460,178842,2006-04-05,2006-04-05,1
3461,178842,2008-04-07,2008-04-07,1
3462,178842,2010-04-07,2010-04-07,1
3463,178842,2011-04-05,2011-04-05,1
3464,178842,2012-04-16,2012-04-16,1
3465,178842,2013-04-16,2013-04-16,1
3466,178842,2013-09-03,2013-09-03,1
3467,178842,2015-04-21,2015-04-21,1
3468,178842,2017-04-22,2017-04-22,1
3469,178842,2022-04-20,2022-04-20,1
3470,178843,2005-08-31,2005-08-31,1
3471,178844,2000-04-18,2000-04-18,1
3472,178844,2002-04-18,2002-04-18,1
3473,178844,2004-04-23,2004-04-23,1
3474,178844,2007-04-19,2007-04-19,1
3475,178844,2012-05-10,2012-05-10,1
3476,178844,2015-04-29,2015-04-29,1
3477,178844,2015-07-21,2015-07-21,1
3478,178844,2016-05-13,2016-05-13,1
3479,178844,2017-05-12,2017-05-12,1
3480,178844,2018-08-30,2018-08-30,1
3481,178844,2019-05-03,2019-05-03,1
3482,178844,2019-07-31,2019-07-31,1
3483,178844,2022-08-20,2022-08-20,1
3484,178846,2008-05-09,2008-05-09,1
3485,178846,2013-05-19,2013-05-19,1
3486,178846,2016-05-30,2016-05-30,1
3487,178846,2019-05-24,2019-05-24,1
3488,178847,2012-02-14,2012-02-14,1
3489,178847,2012-05-03,2012-05-03,1
3490,178847,2012-07-24,2012-07-24,1
3491,178847,2013-02-22,2013-02-22,1
3492,178847,2013-04-23,2013-04-23,1
3493,178847,2013-07-30,2013-07-30,1
3494,178847,2014-04-23,2014-04-23,1
3495,178847,2014-07-25,2014-07-25,1
3496,178847,2015-07-22,2015-07-22,1
3497,178848,2002-05-19,2002-05-19,1
3498,178848,2004-05-08,2004-05-08,1
3499,178848,2007-05-07,2007-05-07,1
3500,178848,2009-05-10,2009-05-10,1
3501,178848,2012-05-31,2012-05-31,1
3502,178848,2014-05-11,2014-05-11,1
3503,178848,2017-05-21,2017-05-21,1
3504,178848,2022-06-04,2022-06-04,1
3505,178850,2000-05-08,2000-05-08,1
3506,178850,2002-05-18,2002-05-18,1
3507,178850,2004-05-09,2004-05-09,1
3508,178850,2007-05-08,2007-05-08,1
3509,178850,2009-05-10,2009-05-10,1
3510,178850,2014-05-12,2014-05-12,1
3511,178850,2017-05-22,2017-05-22,1
3512,178850,2022-06-05,2022-06-05,1
3513,178851,2001-05-14,2001-05-14,1
3514,178851,2003-05-21,2003-05-21,1
3515,178851,2005-05-30,2005-05-30,1
3516,178851,2008-05-12,2008-05-12,1
3517,178851,2011-05-21,2011-05-21,1
3518,178851,2013-05-16,2013-05-16,1
3519,178851,2016-05-27,2016-05-27,1
3520,178852,2002-05-19,2002-05-19,1
3521,178852,2004-05-08,2004-05-08,1
3522,178852,2009-05-10,2009-05-10,1
3523,178852,2012-05-31,2012-05-31,1
3524,178852,2014-05-12,2014-05-12,1
3525,178852,2017-05-21,2017-05-21,1
3526,178854,2008-05-08,2008-05-08,1
3527,178854,2016-05-31,2016-05-31,1
3528,178854,2019-05-23,2019-05-23,1
3529,178855,2005-08-30,2005-08-30,1
3530,178858,2006-06-03,2006-06-03,1
3531,178859,2003-04-03,2003-04-03,1
3532,178859,2005-04-13,2005-04-13,1
3533,178859,2006-04-06,2006-04-06,1
3534,178859,2012-04-18,2012-04-18,1
3535,178859,2013-08-29,2013-08-29,1
3536,178859,2015-04-22,2015-04-22,1
3537,178859,2015-07-29,2015-07-29,1
3538,178859,2016-04-27,2016-04-27,1
3539,178859,2017-04-19,2017-04-19,1
3540,178859,2018-05-23,2018-05-23,1
3541,178859,2022-04-23,2022-04-23,1
3542,178860,2005-08-30,2005-08-30,1
3543,178861,2003-05-16,2003-05-16,1
3544,178861,2008-05-07,2008-05-07,1
3545,178861,2011-05-11,2011-05-11,1
3546,178861,2013-05-15,2013-05-15,1
3547,178861,2016-05-25,2016-05-25,1
3548,178861,2019-05-22,2019-05-22,1
3549,178862,2017-02-10,2017-02-10,1
3550,178864,2005-09-01,2005-09-01,1
3551,178865,2001-04-04,2001-04-04,1
3552,178865,2003-04-02,2003-04-02,1
3553,178865,2005-04-14,2005-04-14,1
3554,178865,2006-04-07,2006-04-07,1
3555,178865,2008-04-04,2008-04-04,1
3556,178865,2010-04-19,2010-04-19,1
3557,178865,2012-04-19,2012-04-19,1
3558,178865,2013-04-10,2013-04-10,1
3559,178865,2013-08-28,2013-08-28,1
3560,178865,2015-04-23,2015-04-23,1
3561,178865,2015-07-30,2015-07-30,1
3562,178865,2016-04-28,2016-04-28,1
3563,178865,2017-04-21,2017-04-21,1
3564,178865,2022-04-24,2022-04-24,1
3565,178866,2007-05-11,2007-05-11,1
3566,178867,2008-04-02,2008-04-02,1
3567,178868,2001-04-04,2001-04-04,1
3568,178868,2003-04-03,2003-04-03,1
3569,178868,2005-04-13,2005-04-13,1
3570,178868,2006-04-06,2006-04-06,1
3571,178868,2008-04-03,2008-04-03,1
3572,178868,2010-04-15,2010-04-15,1
3573,178868,2012-04-19,2012-04-19,1
3574,178868,2013-04-10,2013-04-10,1
3575,178868,2013-08-29,2013-08-29,1
3576,178868,2015-04-22,2015-04-22,1
3577,178868,2015-07-30,2015-07-30,1
3578,178868,2016-04-27,2016-04-27,1
3579,178868,2017-04-20,2017-04-20,1
3580,178868,2022-04-23,2022-04-23,1
3581,178868,2022-08-11,2022-08-11,1
3582,178869,2005-09-01,2005-09-01,1
3583,178872,2000-04-20,2000-04-20,1
3584,178872,2002-04-16,2002-04-16,1
3585,178872,2004-04-20,2004-04-20,1
3586,178872,2006-04-29,2006-04-29,1
3587,178872,2007-04-16,2007-04-16,1
3588,178872,2009-04-24,2009-04-24,1
3589,178872,2012-05-04,2012-05-04,1
3590,178872,2013-04-19,2013-04-19,1
3591,178872,2013-08-06,2013-08-06,1
3592,178872,2014-07-24,2014-07-24,1
3593,178872,2015-05-01,2015-05-01,1
3594,178872,2016-05-10,2016-05-10,1
3595,178872,2016-07-14,2016-07-14,1
3596,178872,2017-05-09,2017-05-09,1
3597,178872,2019-08-02,2019-08-02,1
3598,178872,2022-08-16,2022-08-16,1
3599,178874,2017-05-10,2017-05-10,1
3600,178877,2000-04-16,2000-04-16,1
3601,178877,2002-04-16,2002-04-16,1
3602,178877,2004-04-20,2004-04-20,1
3603,178877,2006-04-26,2006-04-26,1
3604,178877,2007-04-17,2007-04-17,1
3605,178877,2009-04-24,2009-04-24,1
3606,178877,2012-05-04,2012-05-04,1
3607,178877,2012-07-25,2012-07-25,1
3608,178877,2013-04-19,2013-04-19,1
3609,178877,2013-07-29,2013-07-29,1
3610,178877,2014-04-29,2014-04-29,1
3611,178877,2014-07-25,2014-07-25,1
3612,178877,2015-04-27,2015-04-27,1
3613,178877,2015-07-24,2015-07-24,1
3614,178877,2016-05-10,2016-05-10,1
3615,178877,2016-07-13,2016-07-13,1
3616,178877,2017-05-09,2017-05-09,1
3617,178877,2017-08-02,2017-08-02,1
3618,178878,2001-05-12,2001-05-12,1
3619,178878,2003-05-19,2003-05-19,1
3620,178878,2008-05-09,2008-05-09,1
3621,178878,2013-05-17,2013-05-17,1
3622,178879,2000-04-19,2000-04-19,1
3623,178879,2002-04-17,2002-04-17,1
3624,178879,2004-04-22,2004-04-22,1
3625,178879,2006-04-28,2006-04-28,1
3626,178879,2009-04-22,2009-04-22,1
3627,178879,2012-05-09,2012-05-09,1
3628,178879,2013-04-25,2013-04-25,1
3629,178879,2014-04-24,2014-04-24,1
3630,178879,2015-04-28,2015-04-28,1
3631,178879,2015-07-22,2015-07-22,1
3632,178879,2016-05-12,2016-05-12,1
3633,178879,2017-05-11,2017-05-11,1
3634,178879,2018-08-29,2018-08-29,1
3635,178879,2019-05-02,2019-05-02,1
3636,178883,2000-04-17,2000-04-17,1
3637,178883,2002-04-16,2002-04-16,1
3638,178883,2004-04-21,2004-04-21,1
3639,178883,2006-04-26,2006-04-26,1
3640,178883,2007-04-17,2007-04-17,1
3641,178883,2009-04-23,2009-04-23,1
3642,178883,2012-05-03,2012-05-03,1
3643,178883,2013-02-21,2013-02-21,1
3644,178883,2013-04-19,2013-04-19,1
3645,178883,2013-07-30,2013-07-30,1
3646,178883,2014-04-25,2014-04-25,1
3647,178883,2014-07-25,2014-07-25,1
3648,178883,2015-04-28,2015-04-28,1
3649,178883,2015-07-23,2015-07-23,1
3650,178883,2016-05-10,2016-05-10,1
3651,178883,2016-07-13,2016-07-13,1
3652,178883,2017-05-09,2017-05-09,1
3653,178883,2017-08-02,2017-08-02,1
3654,178883,2019-07-30,2019-07-30,1
3655,178883,2022-08-16,2022-08-16,1
3656,178884,2001-04-03,2001-04-03,1
3657,178884,2003-04-01,2003-04-01,1
3658,178884,2005-04-15,2005-04-15,1
3659,178884,2013-04-17,2013-04-17,1
3660,178884,2013-08-27,2013-08-27,1
3661,178884,2015-04-21,2015-04-21,1
3662,178884,2015-07-31,2015-07-31,1
3663,178884,2016-04-29,2016-04-29,1
3664,178884,2017-04-22,2017-04-22,1
3665,178884,2018-05-24,2018-05-24,1
3666,178884,2022-04-25,2022-04-25,1
3667,178885,2000-05-03,2000-05-03,1
3668,178885,2002-05-15,2002-05-15,1
3669,178885,2004-05-05,2004-05-05,1
3670,178885,2007-05-04,2007-05-04,1
3671,178885,2009-05-07,2009-05-07,1
3672,178885,2014-05-09,2014-05-09,1
3673,178885,2017-05-18,2017-05-18,1
3674,178886,2001-04-06,2001-04-06,1
3675,178886,2003-04-07,2003-04-07,1
3676,178886,2005-04-11,2005-04-11,1
3677,178886,2006-04-04,2006-04-04,1
3678,178886,2008-04-07,2008-04-07,1
3679,178886,2010-04-22,2010-04-22,1
3680,178886,2011-04-15,2011-04-15,1
3681,178886,2013-04-17,2013-04-17,1
3682,178886,2013-09-05,2013-09-05,1
3683,178886,2015-04-20,2015-04-20,1
3684,178886,2015-07-31,2015-07-31,1
3685,178886,2016-04-29,2016-04-29,1
3686,178886,2022-04-27,2022-04-27,1
3687,178887,2003-05-19,2003-05-19,1
3688,178887,2005-06-03,2005-06-03,1
3689,178887,2008-05-10,2008-05-10,1
3690,178887,2011-05-16,2011-05-16,1
3691,178887,2013-05-17,2013-05-17,1
3692,178890,2003-05-21,2003-05-21,1
3693,178890,2005-05-29,2005-05-29,1
3694,178890,2008-05-12,2008-05-12,1
3695,178890,2011-05-19,2011-05-19,1
3696,178890,2013-05-16,2013-05-16,1
3697,178890,2016-05-27,2016-05-27,1
3698,178891,2002-04-17,2002-04-17,1
3699,178891,2004-04-22,2004-04-22,1
3700,178891,2006-04-27,2006-04-27,1
3701,178891,2012-05-02,2012-05-02,1
3702,178891,2013-04-23,2013-04-23,1
3703,178891,2014-04-24,2014-04-24,1
3704,178891,2014-07-26,2014-07-26,1
3705,178891,2015-04-30,2015-04-30,1
3706,178891,2015-07-22,2015-07-22,1
3707,178891,2016-05-11,2016-05-11,1
3708,178891,2016-07-12,2016-07-12,1
3709,178891,2017-05-10,2017-05-10,1
3710,178891,2017-08-01,2017-08-01,1
3711,178891,2022-08-18,2022-08-18,1
3712,178892,2002-05-16,2002-05-16,1
3713,178892,2004-05-12,2004-05-12,1
3714,178892,2009-05-12,2009-05-12,1
3715,178892,2012-05-26,2012-05-26,1
3716,178892,2015-09-24,2015-09-24,1
3717,178892,2017-05-25,2017-05-25,1
3718,178893,2004-05-08,2004-05-08,1
3719,178893,2007-05-07,2007-05-07,1
3720,178893,2009-05-10,2009-05-10,1
3721,178893,2014-05-12,2014-05-12,1
3722,178893,2017-05-21,2017-05-21,1
3723,178893,2022-06-05,2022-06-05,1
3724,178894,2000-04-19,2000-04-19,1
3725,178894,2002-04-18,2002-04-18,1
3726,178894,2006-04-27,2006-04-27,1
3727,178894,2009-04-22,2009-04-22,1
3728,178894,2012-05-01,2012-05-01,1
3729,178894,2013-04-25,2013-04-25,1
3730,178894,2014-04-30,2014-04-30,1
3731,178894,2015-04-29,2015-04-29,1
3732,178894,2015-07-21,2015-07-21,1
3733,178894,2016-05-12,2016-05-12,1
3734,178894,2017-05-11,2017-05-11,1
3735,178894,2018-08-31,2018-08-31,1
3736,178894,2019-05-02,2019-05-02,1
3737,178895,2003-05-18,2003-05-18,1
3738,178895,2008-05-09,2008-05-09,1
3739,178895,2016-05-28,2016-05-28,1
3740,178896,2019-05-25,2019-05-25,1
3741,178897,2006-06-01,2006-06-01,1
3742,178898,2007-04-17,2007-04-17,1
3743,178900,2001-04-02,2001-04-02,1
3744,178900,2003-03-31,2003-03-31,1
3745,178900,2005-04-15,2005-04-15,1
3746,178900,2005-08-29,2005-08-29,1
3747,178900,2008-03-31,2008-03-31,1
3748,178900,2010-04-10,2010-04-10,1
3749,178900,2011-04-05,2011-04-05,1
3750,178900,2012-04-12,2012-04-12,1
3751,178900,2013-04-15,2013-04-15,1
3752,178900,2013-08-26,2013-08-26,1
3753,178900,2015-04-20,2015-04-20,1
3754,178900,2015-07-31,2015-07-31,1
3755,178900,2016-04-25,2016-04-25,1
3756,178900,2017-04-22,2017-04-22,1
3757,178900,2022-04-25,2022-04-25,1
3758,178900,2022-08-10,2022-08-10,1
3759,178901,2007-04-18,2007-04-18,1
3760,178903,2019-05-26,2019-05-26,1
3761,178904,2002-05-17,2002-05-17,1
3762,178904,2004-05-10,2004-05-10,1
3763,178904,2007-05-09,2007-05-09,1
3764,178904,2009-05-11,2009-05-11,1
3765,178904,2012-05-29,2012-05-29,1
3766,178904,2014-05-13,2014-05-13,1
3767,178904,2017-05-24,2017-05-24,1
3768,178906,2005-08-30,2005-08-30,1
3769,178907,2003-05-17,2003-05-17,1
3770,178907,2005-06-01,2005-06-01,1
3771,178907,2008-05-07,2008-05-07,1
3772,178907,2011-05-12,2011-05-12,1
3773,178907,2013-05-20,2013-05-20,1
3774,178907,2016-05-31,2016-05-31,1
3775,178907,2019-05-23,2019-05-23,1
3776,178909,2001-04-04,2001-04-04,1
3777,178909,2003-04-02,2003-04-02,1
3778,178909,2005-04-14,2005-04-14,1
3779,178909,2006-04-07,2006-04-07,1
3780,178909,2008-04-04,2008-04-04,1
3781,178909,2012-04-19,2012-04-19,1
3782,178909,2013-04-10,2013-04-10,1
3783,178909,2013-08-28,2013-08-28,1
3784,178909,2015-04-23,2015-04-23,1
3785,178909,2015-07-30,2015-07-30,1
3786,178909,2017-04-21,2017-04-21,1
3787,178909,2022-04-24,2022-04-24,1
3788,178910,2001-05-14,2001-05-14,1
3789,178910,2003-05-20,2003-05-20,1
3790,178910,2005-06-07,2005-06-07,1
3791,178910,2008-05-11,2008-05-11,1
3792,178910,2011-05-19,2011-05-19,1
3793,178910,2013-05-17,2013-05-17,1
3794,178910,2016-05-28,2016-05-28,1
3795,178911,2008-05-10,2008-05-10,1
3796,178911,2013-05-18,2013-05-18,1
3797,178911,2016-05-29,2016-05-29,1
3798,178912,2019-05-25,2019-05-25,1
3799,178913,2001-04-03,2001-04-03,1
3800,178913,2003-04-01,2003-04-01,1
3801,178913,2005-04-15,2005-04-15,1
3802,178913,2008-04-01,2008-04-01,1
3803,178913,2011-04-04,2011-04-04,1
3804,178913,2013-04-17,2013-04-17,1
3805,178913,2013-08-27,2013-08-27,1
3806,178913,2015-04-20,2015-04-20,1
3807,178913,2015-07-31,2015-07-31,1
3808,178913,2016-04-29,2016-04-29,1
3809,178913,2017-04-22,2017-04-22,1
3810,178913,2022-04-25,2022-04-25,1
3811,178913,2022-08-10,2022-08-10,1
3812,178914,2004-05-07,2004-05-07,1
3813,178914,2012-05-28,2012-05-28,1
3814,178914,2012-08-07,2012-08-07,1
3815,178914,2014-05-11,2014-05-11,1
3816,178914,2017-05-20,2017-05-20,1
3817,178915,2000-04-19,2000-04-19,1
3818,178915,2002-04-18,2002-04-18,1
3819,178915,2004-04-23,2004-04-23,1
3820,178915,2006-04-28,2006-04-28,1
3821,178915,2007-04-19,2007-04-19,1
3822,178915,2009-04-21,2009-04-21,1
3823,178915,2012-05-01,2012-05-01,1
3824,178915,2012-07-27,2012-07-27,1
3825,178915,2013-04-25,2013-04-25,1
3826,178915,2013-08-01,2013-08-01,1
3827,178915,2014-04-30,2014-04-30,1
3828,178915,2014-07-22,2014-07-22,1
3829,178915,2015-04-29,2015-04-29,1
3830,178915,2015-07-21,2015-07-21,1
3831,178915,2016-05-13,2016-05-13,1
3832,178915,2017-04-10,2017-04-10,1
3833,178915,2017-05-12,2017-05-12,1
3834,178915,2018-08-29,2018-08-29,1
3835,178915,2019-05-03,2019-05-03,1
3836,178915,2019-07-31,2019-07-31,1
3837,178916,2000-05-06,2000-05-06,1
3838,178916,2002-05-20,2002-05-20,1
3839,178916,2004-05-07,2004-05-07,1
3840,178916,2009-05-09,2009-05-09,1
3841,178916,2014-05-11,2014-05-11,1
3842,178916,2017-05-20,2017-05-20,1
3843,178916,2022-06-03,2022-06-03,1
3844,178917,2008-03-31,2008-03-31,1
3845,178918,2005-06-05,2005-06-05,1
3846,178918,2008-05-10,2008-05-10,1
3847,178918,2011-05-17,2011-05-17,1
3848,178918,2013-05-18,2013-05-18,1
3849,178919,2001-04-06,2001-04-06,1
3850,178919,2003-04-04,2003-04-04,1
3851,178919,2005-04-12,2005-04-12,1
3852,178919,2006-04-04,2006-04-04,1
3853,178919,2008-04-07,2008-04-07,1
3854,178919,2011-04-05,2011-04-05,1
3855,178919,2012-04-16,2012-04-16,1
3856,178919,2013-04-15,2013-04-15,1
3857,178919,2015-04-21,2015-04-21,1
3858,178919,2015-07-28,2015-07-28,1
3859,178919,2017-04-22,2017-04-22,1
3860,178919,2022-04-19,2022-04-19,1
3861,178920,2001-04-06,2001-04-06,1
3862,178920,2003-04-05,2003-04-05,1
3863,178920,2005-04-12,2005-04-12,1
3864,178920,2005-08-30,2005-08-30,1
3865,178920,2006-04-05,2006-04-05,1
3866,178920,2008-04-07,2008-04-07,1
3867,178920,2010-04-21,2010-04-21,1
3868,178920,2011-04-05,2011-04-05,1
3869,178920,2012-04-16,2012-04-16,1
3870,178920,2013-04-16,2013-04-16,1
3871,178920,2015-04-21,2015-04-21,1
3872,178920,2017-04-22,2017-04-22,1
3873,178920,2018-05-24,2018-05-24,1
3874,178920,2022-04-25,2022-04-25,1
3875,178920,2022-08-12,2022-08-12,1
3876,178923,2004-05-07,2004-05-07,1
3877,178923,2009-05-09,2009-05-09,1
3878,178923,2022-06-04,2022-06-04,1
3879,178924,2006-06-02,2006-06-02,1
3880,178926,2001-05-11,2001-05-11,1
3881,178926,2003-05-18,2003-05-18,1
3882,178926,2005-05-30,2005-05-30,1
3883,178926,2008-05-08,2008-05-08,1
3884,178926,2011-05-13,2011-05-13,1
3885,178926,2016-05-28,2016-05-28,1
3886,178926,2019-05-24,2019-05-24,1
3887,178929,2001-04-05,2001-04-05,1
3888,178929,2005-04-13,2005-04-13,1
3889,178929,2005-09-01,2005-09-01,1
3890,178929,2006-04-06,2006-04-06,1
3891,178929,2010-04-15,2010-04-15,1
3892,178929,2012-04-18,2012-04-18,1
3893,178929,2013-04-11,2013-04-11,1
3894,178929,2013-08-29,2013-08-29,1
3895,178929,2015-07-29,2015-07-29,1
3896,178933,2005-08-31,2005-08-31,1
3897,178934,2004-05-12,2004-05-12,1
3898,178934,2007-05-10,2007-05-10,1
3899,178934,2009-05-12,2009-05-12,1
3900,178934,2012-05-26,2012-05-26,1
3901,178934,2012-08-08,2012-08-08,1
3902,178934,2014-05-21,2014-05-21,1
3903,178934,2015-05-28,2015-05-28,1
3904,178934,2015-09-24,2015-09-24,1
3905,178934,2017-05-25,2017-05-25,1
3906,178934,2022-06-07,2022-06-07,1
3907,178935,2004-05-09,2004-05-09,1
3908,178935,2009-05-11,2009-05-11,1
3909,178935,2012-05-30,2012-05-30,1
3910,178935,2014-05-13,2014-05-13,1
3911,178935,2017-05-23,2017-05-23,1
3912,178935,2022-06-05,2022-06-05,1
3913,178937,2002-04-18,2002-04-18,1
3914,178937,2004-04-23,2004-04-23,1
3915,178937,2006-04-28,2006-04-28,1
3916,178937,2007-04-19,2007-04-19,1
3917,178937,2009-04-21,2009-04-21,1
3918,178937,2012-02-16,2012-02-16,1
3919,178937,2012-04-30,2012-04-30,1
3920,178937,2012-05-10,2012-05-10,1
3921,178937,2012-05-15,2012-05-15,1
3922,178937,2012-07-27,2012-07-27,1
3923,178937,2013-04-24,2013-04-24,1
3924,178937,2013-08-01,2013-08-01,1
3925,178937,2014-05-01,2014-05-01,1
3926,178937,2014-07-22,2014-07-22,1
3927,178937,2017-03-10,2017-03-10,1
3928,178937,2018-08-30,2018-08-30,1
3929,178938,2008-04-02,2008-04-02,1
3930,178940,2001-05-15,2001-05-15,1
3931,178940,2003-05-22,2003-05-22,1
3932,178940,2011-05-21,2011-05-21,1
3933,178941,2000-05-01,2000-05-01,1
3934,178941,2002-05-13,2002-05-13,1
